,Calendar_Date,DayOfWeek,Week,Quarter,Month,Year,Year_half,Summer,Autumn,Winter,Spring,is_weekday,Description,is_holiday
784,2016-02-24,3,8,1,2,2016,1,1,0,0,0,1,,0
785,2016-02-25,4,8,1,2,2016,1,1,0,0,0,1,,0
786,2016-02-26,5,8,1,2,2016,1,1,0,0,0,1,,0
787,2016-02-27,6,8,1,2,2016,1,1,0,0,0,0,,0
788,2016-02-28,7,8,1,2,2016,1,1,0,0,0,0,,0
789,2016-02-29,1,9,1,2,2016,1,1,0,0,0,1,,0
790,2016-03-01,2,9,1,3,2016,1,0,1,0,0,1,,0
791,2016-03-02,3,9,1,3,2016,1,0,1,0,0,1,,0
792,2016-03-03,4,9,1,3,2016,1,0,1,0,0,1,,0
793,2016-03-04,5,9,1,3,2016,1,0,1,0,0,1,,0
794,2016-03-05,6,9,1,3,2016,1,0,1,0,0,0,,0
795,2016-03-06,7,9,1,3,2016,1,0,1,0,0,0,,0
796,2016-03-07,1,10,1,3,2016,1,0,1,0,0,1,,0
797,2016-03-08,2,10,1,3,2016,1,0,1,0,0,1,,0
798,2016-03-09,3,10,1,3,2016,1,0,1,0,0,1,,0
799,2016-03-10,4,10,1,3,2016,1,0,1,0,0,1,,0
800,2016-03-11,5,10,1,3,2016,1,0,1,0,0,1,,0
801,2016-03-12,6,10,1,3,2016,1,0,1,0,0,0,,0
802,2016-03-13,7,10,1,3,2016,1,0,1,0,0,0,,0
803,2016-03-14,1,11,1,3,2016,1,0,1,0,0,1,,0
804,2016-03-15,2,11,1,3,2016,1,0,1,0,0,1,,0
805,2016-03-16,3,11,1,3,2016,1,0,1,0,0,1,,0
806,2016-03-17,4,11,1,3,2016,1,0,1,0,0,1,,0
807,2016-03-18,5,11,1,3,2016,1,0,1,0,0,1,,0
808,2016-03-19,6,11,1,3,2016,1,0,1,0,0,0,,0
809,2016-03-20,7,11,1,3,2016,1,0,1,0,0,0,,0
810,2016-03-21,1,12,1,3,2016,1,0,1,0,0,1,,0
811,2016-03-22,2,12,1,3,2016,1,0,1,0,0,1,,0
812,2016-03-23,3,12,1,3,2016,1,0,1,0,0,1,,0
813,2016-03-24,4,12,1,3,2016,1,0,1,0,0,1,,0
814,2016-03-25,5,12,1,3,2016,1,0,1,0,0,1,Good Friday,1
815,2016-03-26,6,12,1,3,2016,1,0,1,0,0,0,Easter Saturday,1
816,2016-03-27,7,12,1,3,2016,1,0,1,0,0,0,Easter Sunday,1
817,2016-03-28,1,13,1,3,2016,1,0,1,0,0,1,Easter Monday,1
818,2016-03-29,2,13,1,3,2016,1,0,1,0,0,1,,0
819,2016-03-30,3,13,1,3,2016,1,0,1,0,0,1,,0
820,2016-03-31,4,13,1,3,2016,1,0,1,0,0,1,,0
821,2016-04-01,5,13,2,4,2016,1,0,1,0,0,1,,0
822,2016-04-02,6,13,2,4,2016,1,0,1,0,0,0,,0
823,2016-04-03,7,13,2,4,2016,1,0,1,0,0,0,,0
824,2016-04-04,1,14,2,4,2016,1,0,1,0,0,1,,0
825,2016-04-05,2,14,2,4,2016,1,0,1,0,0,1,,0
826,2016-04-06,3,14,2,4,2016,1,0,1,0,0,1,,0
827,2016-04-07,4,14,2,4,2016,1,0,1,0,0,1,,0
828,2016-04-08,5,14,2,4,2016,1,0,1,0,0,1,,0
829,2016-04-09,6,14,2,4,2016,1,0,1,0,0,0,,0
830,2016-04-10,7,14,2,4,2016,1,0,1,0,0,0,,0
831,2016-04-11,1,15,2,4,2016,1,0,1,0,0,1,,0
832,2016-04-12,2,15,2,4,2016,1,0,1,0,0,1,,0
833,2016-04-13,3,15,2,4,2016,1,0,1,0,0,1,,0
834,2016-04-14,4,15,2,4,2016,1,0,1,0,0,1,,0
835,2016-04-15,5,15,2,4,2016,1,0,1,0,0,1,,0
836,2016-04-16,6,15,2,4,2016,1,0,1,0,0,0,,0
837,2016-04-17,7,15,2,4,2016,1,0,1,0,0,0,,0
838,2016-04-18,1,16,2,4,2016,1,0,1,0,0,1,,0
839,2016-04-19,2,16,2,4,2016,1,0,1,0,0,1,,0
840,2016-04-20,3,16,2,4,2016,1,0,1,0,0,1,,0
841,2016-04-21,4,16,2,4,2016,1,0,1,0,0,1,,0
842,2016-04-22,5,16,2,4,2016,1,0,1,0,0,1,,0
843,2016-04-23,6,16,2,4,2016,1,0,1,0,0,0,,0
844,2016-04-24,7,16,2,4,2016,1,0,1,0,0,0,,0
845,2016-04-25,1,17,2,4,2016,1,0,1,0,0,1,Anzac Day,1
846,2016-04-26,2,17,2,4,2016,1,0,1,0,0,1,,0
847,2016-04-27,3,17,2,4,2016,1,0,1,0,0,1,,0
848,2016-04-28,4,17,2,4,2016,1,0,1,0,0,1,,0
849,2016-04-29,5,17,2,4,2016,1,0,1,0,0,1,,0
850,2016-04-30,6,17,2,4,2016,1,0,1,0,0,0,,0
851,2016-05-01,7,17,2,5,2016,1,0,1,0,0,0,,0
852,2016-05-02,1,18,2,5,2016,1,0,1,0,0,1,,0
853,2016-05-03,2,18,2,5,2016,1,0,1,0,0,1,,0
854,2016-05-04,3,18,2,5,2016,1,0,1,0,0,1,,0
855,2016-05-05,4,18,2,5,2016,1,0,1,0,0,1,,0
856,2016-05-06,5,18,2,5,2016,1,0,1,0,0,1,,0
857,2016-05-07,6,18,2,5,2016,1,0,1,0,0,0,,0
858,2016-05-08,7,18,2,5,2016,1,0,1,0,0,0,,0
859,2016-05-09,1,19,2,5,2016,1,0,1,0,0,1,,0
860,2016-05-10,2,19,2,5,2016,1,0,1,0,0,1,,0
861,2016-05-11,3,19,2,5,2016,1,0,1,0,0,1,,0
862,2016-05-12,4,19,2,5,2016,1,0,1,0,0,1,,0
863,2016-05-13,5,19,2,5,2016,1,0,1,0,0,1,,0
864,2016-05-14,6,19,2,5,2016,1,0,1,0,0,0,,0
865,2016-05-15,7,19,2,5,2016,1,0,1,0,0,0,,0
866,2016-05-16,1,20,2,5,2016,1,0,1,0,0,1,,0
867,2016-05-17,2,20,2,5,2016,1,0,1,0,0,1,,0
868,2016-05-18,3,20,2,5,2016,1,0,1,0,0,1,,0
869,2016-05-19,4,20,2,5,2016,1,0,1,0,0,1,,0
870,2016-05-20,5,20,2,5,2016,1,0,1,0,0,1,,0
871,2016-05-21,6,20,2,5,2016,1,0,1,0,0,0,,0
872,2016-05-22,7,20,2,5,2016,1,0,1,0,0,0,,0
873,2016-05-23,1,21,2,5,2016,1,0,1,0,0,1,,0
874,2016-05-24,2,21,2,5,2016,1,0,1,0,0,1,,0
875,2016-05-25,3,21,2,5,2016,1,0,1,0,0,1,,0
876,2016-05-26,4,21,2,5,2016,1,0,1,0,0,1,,0
877,2016-05-27,5,21,2,5,2016,1,0,1,0,0,1,,0
878,2016-05-28,6,21,2,5,2016,1,0,1,0,0,0,,0
879,2016-05-29,7,21,2,5,2016,1,0,1,0,0,0,,0
880,2016-05-30,1,22,2,5,2016,1,0,1,0,0,1,,0
881,2016-05-31,2,22,2,5,2016,1,0,1,0,0,1,,0
882,2016-06-01,3,22,2,6,2016,1,0,0,1,0,1,,0
883,2016-06-02,4,22,2,6,2016,1,0,0,1,0,1,,0
884,2016-06-03,5,22,2,6,2016,1,0,0,1,0,1,,0
885,2016-06-04,6,22,2,6,2016,1,0,0,1,0,0,,0
886,2016-06-05,7,22,2,6,2016,1,0,0,1,0,0,,0
887,2016-06-06,1,23,2,6,2016,1,0,0,1,0,1,,0
888,2016-06-07,2,23,2,6,2016,1,0,0,1,0,1,,0
889,2016-06-08,3,23,2,6,2016,1,0,0,1,0,1,,0
890,2016-06-09,4,23,2,6,2016,1,0,0,1,0,1,,0
891,2016-06-10,5,23,2,6,2016,1,0,0,1,0,1,,0
892,2016-06-11,6,23,2,6,2016,1,0,0,1,0,0,,0
893,2016-06-12,7,23,2,6,2016,1,0,0,1,0,0,,0
894,2016-06-13,1,24,2,6,2016,1,0,0,1,0,1,Queen's Birthday,1
895,2016-06-14,2,24,2,6,2016,1,0,0,1,0,1,,0
896,2016-06-15,3,24,2,6,2016,1,0,0,1,0,1,,0
897,2016-06-16,4,24,2,6,2016,1,0,0,1,0,1,,0
898,2016-06-17,5,24,2,6,2016,1,0,0,1,0,1,,0
899,2016-06-18,6,24,2,6,2016,1,0,0,1,0,0,,0
900,2016-06-19,7,24,2,6,2016,1,0,0,1,0,0,,0
901,2016-06-20,1,25,2,6,2016,1,0,0,1,0,1,,0
902,2016-06-21,2,25,2,6,2016,1,0,0,1,0,1,,0
903,2016-06-22,3,25,2,6,2016,1,0,0,1,0,1,,0
904,2016-06-23,4,25,2,6,2016,1,0,0,1,0,1,,0
905,2016-06-24,5,25,2,6,2016,1,0,0,1,0,1,,0
906,2016-06-25,6,25,2,6,2016,1,0,0,1,0,0,,0
907,2016-06-26,7,25,2,6,2016,1,0,0,1,0,0,,0
908,2016-06-27,1,26,2,6,2016,1,0,0,1,0,1,,0
909,2016-06-28,2,26,2,6,2016,1,0,0,1,0,1,,0
910,2016-06-29,3,26,2,6,2016,1,0,0,1,0,1,,0
911,2016-06-30,4,26,2,6,2016,1,0,0,1,0,1,,0
912,2016-07-01,5,26,3,7,2016,2,0,0,1,0,1,,0
913,2016-07-02,6,26,3,7,2016,2,0,0,1,0,0,,0
914,2016-07-03,7,26,3,7,2016,2,0,0,1,0,0,,0
915,2016-07-04,1,27,3,7,2016,2,0,0,1,0,1,,0
916,2016-07-05,2,27,3,7,2016,2,0,0,1,0,1,,0
917,2016-07-06,3,27,3,7,2016,2,0,0,1,0,1,,0
918,2016-07-07,4,27,3,7,2016,2,0,0,1,0,1,,0
919,2016-07-08,5,27,3,7,2016,2,0,0,1,0,1,,0
920,2016-07-09,6,27,3,7,2016,2,0,0,1,0,0,,0
921,2016-07-10,7,27,3,7,2016,2,0,0,1,0,0,,0
922,2016-07-11,1,28,3,7,2016,2,0,0,1,0,1,,0
923,2016-07-12,2,28,3,7,2016,2,0,0,1,0,1,,0
924,2016-07-13,3,28,3,7,2016,2,0,0,1,0,1,,0
925,2016-07-14,4,28,3,7,2016,2,0,0,1,0,1,,0
926,2016-07-15,5,28,3,7,2016,2,0,0,1,0,1,,0
927,2016-07-16,6,28,3,7,2016,2,0,0,1,0,0,,0
928,2016-07-17,7,28,3,7,2016,2,0,0,1,0,0,,0
929,2016-07-18,1,29,3,7,2016,2,0,0,1,0,1,,0
930,2016-07-19,2,29,3,7,2016,2,0,0,1,0,1,,0
931,2016-07-20,3,29,3,7,2016,2,0,0,1,0,1,,0
932,2016-07-21,4,29,3,7,2016,2,0,0,1,0,1,,0
933,2016-07-22,5,29,3,7,2016,2,0,0,1,0,1,,0
934,2016-07-23,6,29,3,7,2016,2,0,0,1,0,0,,0
935,2016-07-24,7,29,3,7,2016,2,0,0,1,0,0,,0
936,2016-07-25,1,30,3,7,2016,2,0,0,1,0,1,,0
937,2016-07-26,2,30,3,7,2016,2,0,0,1,0,1,,0
938,2016-07-27,3,30,3,7,2016,2,0,0,1,0,1,,0
939,2016-07-28,4,30,3,7,2016,2,0,0,1,0,1,,0
940,2016-07-29,5,30,3,7,2016,2,0,0,1,0,1,,0
941,2016-07-30,6,30,3,7,2016,2,0,0,1,0,0,,0
942,2016-07-31,7,30,3,7,2016,2,0,0,1,0,0,,0
943,2016-08-01,1,31,3,8,2016,2,0,0,1,0,1,,0
944,2016-08-02,2,31,3,8,2016,2,0,0,1,0,1,,0
945,2016-08-03,3,31,3,8,2016,2,0,0,1,0,1,,0
946,2016-08-04,4,31,3,8,2016,2,0,0,1,0,1,,0
947,2016-08-05,5,31,3,8,2016,2,0,0,1,0,1,,0
948,2016-08-06,6,31,3,8,2016,2,0,0,1,0,0,,0
949,2016-08-07,7,31,3,8,2016,2,0,0,1,0,0,,0
950,2016-08-08,1,32,3,8,2016,2,0,0,1,0,1,,0
951,2016-08-09,2,32,3,8,2016,2,0,0,1,0,1,,0
952,2016-08-10,3,32,3,8,2016,2,0,0,1,0,1,,0
953,2016-08-11,4,32,3,8,2016,2,0,0,1,0,1,,0
954,2016-08-12,5,32,3,8,2016,2,0,0,1,0,1,,0
955,2016-08-13,6,32,3,8,2016,2,0,0,1,0,0,,0
956,2016-08-14,7,32,3,8,2016,2,0,0,1,0,0,,0
957,2016-08-15,1,33,3,8,2016,2,0,0,1,0,1,,0
958,2016-08-16,2,33,3,8,2016,2,0,0,1,0,1,,0
959,2016-08-17,3,33,3,8,2016,2,0,0,1,0,1,,0
960,2016-08-18,4,33,3,8,2016,2,0,0,1,0,1,,0
961,2016-08-19,5,33,3,8,2016,2,0,0,1,0,1,,0
962,2016-08-20,6,33,3,8,2016,2,0,0,1,0,0,,0
963,2016-08-21,7,33,3,8,2016,2,0,0,1,0,0,,0
964,2016-08-22,1,34,3,8,2016,2,0,0,1,0,1,,0
965,2016-08-23,2,34,3,8,2016,2,0,0,1,0,1,,0
966,2016-08-24,3,34,3,8,2016,2,0,0,1,0,1,,0
967,2016-08-25,4,34,3,8,2016,2,0,0,1,0,1,,0
968,2016-08-26,5,34,3,8,2016,2,0,0,1,0,1,,0
969,2016-08-27,6,34,3,8,2016,2,0,0,1,0,0,,0
970,2016-08-28,7,34,3,8,2016,2,0,0,1,0,0,,0
971,2016-08-29,1,35,3,8,2016,2,0,0,1,0,1,,0
972,2016-08-30,2,35,3,8,2016,2,0,0,1,0,1,,0
973,2016-08-31,3,35,3,8,2016,2,0,0,1,0,1,,0
974,2016-09-01,4,35,3,9,2016,2,0,0,0,1,1,,0
975,2016-09-02,5,35,3,9,2016,2,0,0,0,1,1,,0
976,2016-09-03,6,35,3,9,2016,2,0,0,0,1,0,,0
977,2016-09-04,7,35,3,9,2016,2,0,0,0,1,0,,0
978,2016-09-05,1,36,3,9,2016,2,0,0,0,1,1,,0
979,2016-09-06,2,36,3,9,2016,2,0,0,0,1,1,,0
980,2016-09-07,3,36,3,9,2016,2,0,0,0,1,1,,0
981,2016-09-08,4,36,3,9,2016,2,0,0,0,1,1,,0
982,2016-09-09,5,36,3,9,2016,2,0,0,0,1,1,,0
983,2016-09-10,6,36,3,9,2016,2,0,0,0,1,0,,0
984,2016-09-11,7,36,3,9,2016,2,0,0,0,1,0,,0
985,2016-09-12,1,37,3,9,2016,2,0,0,0,1,1,,0
986,2016-09-13,2,37,3,9,2016,2,0,0,0,1,1,,0
987,2016-09-14,3,37,3,9,2016,2,0,0,0,1,1,,0
988,2016-09-15,4,37,3,9,2016,2,0,0,0,1,1,,0
989,2016-09-16,5,37,3,9,2016,2,0,0,0,1,1,,0
990,2016-09-17,6,37,3,9,2016,2,0,0,0,1,0,,0
991,2016-09-18,7,37,3,9,2016,2,0,0,0,1,0,,0
992,2016-09-19,1,38,3,9,2016,2,0,0,0,1,1,,0
993,2016-09-20,2,38,3,9,2016,2,0,0,0,1,1,,0
994,2016-09-21,3,38,3,9,2016,2,0,0,0,1,1,,0
995,2016-09-22,4,38,3,9,2016,2,0,0,0,1,1,,0
996,2016-09-23,5,38,3,9,2016,2,0,0,0,1,1,,0
997,2016-09-24,6,38,3,9,2016,2,0,0,0,1,0,,0
998,2016-09-25,7,38,3,9,2016,2,0,0,0,1,0,,0
999,2016-09-26,1,39,3,9,2016,2,0,0,0,1,1,,0
1000,2016-09-27,2,39,3,9,2016,2,0,0,0,1,1,,0
1001,2016-09-28,3,39,3,9,2016,2,0,0,0,1,1,,0
1002,2016-09-29,4,39,3,9,2016,2,0,0,0,1,1,,0
1003,2016-09-30,5,39,3,9,2016,2,0,0,0,1,1,,0
1004,2016-10-01,6,39,4,10,2016,2,0,0,0,1,0,,0
1005,2016-10-02,7,39,4,10,2016,2,0,0,0,1,0,,0
1006,2016-10-03,1,40,4,10,2016,2,0,0,0,1,1,Labour Day,1
1007,2016-10-04,2,40,4,10,2016,2,0,0,0,1,1,,0
1008,2016-10-05,3,40,4,10,2016,2,0,0,0,1,1,,0
1009,2016-10-06,4,40,4,10,2016,2,0,0,0,1,1,,0
1010,2016-10-07,5,40,4,10,2016,2,0,0,0,1,1,,0
1011,2016-10-08,6,40,4,10,2016,2,0,0,0,1,0,,0
1012,2016-10-09,7,40,4,10,2016,2,0,0,0,1,0,,0
1013,2016-10-10,1,41,4,10,2016,2,0,0,0,1,1,,0
1014,2016-10-11,2,41,4,10,2016,2,0,0,0,1,1,,0
1015,2016-10-12,3,41,4,10,2016,2,0,0,0,1,1,,0
1016,2016-10-13,4,41,4,10,2016,2,0,0,0,1,1,,0
1017,2016-10-14,5,41,4,10,2016,2,0,0,0,1,1,,0
1018,2016-10-15,6,41,4,10,2016,2,0,0,0,1,0,,0
1019,2016-10-16,7,41,4,10,2016,2,0,0,0,1,0,,0
1020,2016-10-17,1,42,4,10,2016,2,0,0,0,1,1,,0
1021,2016-10-18,2,42,4,10,2016,2,0,0,0,1,1,,0
1022,2016-10-19,3,42,4,10,2016,2,0,0,0,1,1,,0
1023,2016-10-20,4,42,4,10,2016,2,0,0,0,1,1,,0
1024,2016-10-21,5,42,4,10,2016,2,0,0,0,1,1,,0
1025,2016-10-22,6,42,4,10,2016,2,0,0,0,1,0,,0
1026,2016-10-23,7,42,4,10,2016,2,0,0,0,1,0,,0
1027,2016-10-24,1,43,4,10,2016,2,0,0,0,1,1,,0
1028,2016-10-25,2,43,4,10,2016,2,0,0,0,1,1,,0
1029,2016-10-26,3,43,4,10,2016,2,0,0,0,1,1,,0
1030,2016-10-27,4,43,4,10,2016,2,0,0,0,1,1,,0
1031,2016-10-28,5,43,4,10,2016,2,0,0,0,1,1,,0
1032,2016-10-29,6,43,4,10,2016,2,0,0,0,1,0,,0
1033,2016-10-30,7,43,4,10,2016,2,0,0,0,1,0,,0
1034,2016-10-31,1,44,4,10,2016,2,0,0,0,1,1,,0
1035,2016-11-01,2,44,4,11,2016,2,0,0,0,1,1,,0
1036,2016-11-02,3,44,4,11,2016,2,0,0,0,1,1,,0
1037,2016-11-03,4,44,4,11,2016,2,0,0,0,1,1,,0
1038,2016-11-04,5,44,4,11,2016,2,0,0,0,1,1,,0
1039,2016-11-05,6,44,4,11,2016,2,0,0,0,1,0,,0
1040,2016-11-06,7,44,4,11,2016,2,0,0,0,1,0,,0
1041,2016-11-07,1,45,4,11,2016,2,0,0,0,1,1,,0
1042,2016-11-08,2,45,4,11,2016,2,0,0,0,1,1,,0
1043,2016-11-09,3,45,4,11,2016,2,0,0,0,1,1,,0
1044,2016-11-10,4,45,4,11,2016,2,0,0,0,1,1,,0
1045,2016-11-11,5,45,4,11,2016,2,0,0,0,1,1,,0
1046,2016-11-12,6,45,4,11,2016,2,0,0,0,1,0,,0
1047,2016-11-13,7,45,4,11,2016,2,0,0,0,1,0,,0
1048,2016-11-14,1,46,4,11,2016,2,0,0,0,1,1,,0
1049,2016-11-15,2,46,4,11,2016,2,0,0,0,1,1,,0
1050,2016-11-16,3,46,4,11,2016,2,0,0,0,1,1,,0
1051,2016-11-17,4,46,4,11,2016,2,0,0,0,1,1,,0
1052,2016-11-18,5,46,4,11,2016,2,0,0,0,1,1,,0
1053,2016-11-19,6,46,4,11,2016,2,0,0,0,1,0,,0
1054,2016-11-20,7,46,4,11,2016,2,0,0,0,1,0,,0
1055,2016-11-21,1,47,4,11,2016,2,0,0,0,1,1,,0
1056,2016-11-22,2,47,4,11,2016,2,0,0,0,1,1,,0
1057,2016-11-23,3,47,4,11,2016,2,0,0,0,1,1,,0
1058,2016-11-24,4,47,4,11,2016,2,0,0,0,1,1,,0
1059,2016-11-25,5,47,4,11,2016,2,0,0,0,1,1,,0
1060,2016-11-26,6,47,4,11,2016,2,0,0,0,1,0,,0
1061,2016-11-27,7,47,4,11,2016,2,0,0,0,1,0,,0
1062,2016-11-28,1,48,4,11,2016,2,0,0,0,1,1,,0
1063,2016-11-29,2,48,4,11,2016,2,0,0,0,1,1,,0
1064,2016-11-30,3,48,4,11,2016,2,0,0,0,1,1,,0
1065,2016-12-01,4,48,4,12,2016,2,1,0,0,0,1,,0
1066,2016-12-02,5,48,4,12,2016,2,1,0,0,0,1,,0
1067,2016-12-03,6,48,4,12,2016,2,1,0,0,0,0,,0
1068,2016-12-04,7,48,4,12,2016,2,1,0,0,0,0,,0
1069,2016-12-05,1,49,4,12,2016,2,1,0,0,0,1,,0
1070,2016-12-06,2,49,4,12,2016,2,1,0,0,0,1,,0
1071,2016-12-07,3,49,4,12,2016,2,1,0,0,0,1,,0
1072,2016-12-08,4,49,4,12,2016,2,1,0,0,0,1,,0
1073,2016-12-09,5,49,4,12,2016,2,1,0,0,0,1,,0
1074,2016-12-10,6,49,4,12,2016,2,1,0,0,0,0,,0
1075,2016-12-11,7,49,4,12,2016,2,1,0,0,0,0,,0
1076,2016-12-12,1,50,4,12,2016,2,1,0,0,0,1,,0
1077,2016-12-13,2,50,4,12,2016,2,1,0,0,0,1,,0
1078,2016-12-14,3,50,4,12,2016,2,1,0,0,0,1,,0
1079,2016-12-15,4,50,4,12,2016,2,1,0,0,0,1,,0
1080,2016-12-16,5,50,4,12,2016,2,1,0,0,0,1,,0
1081,2016-12-17,6,50,4,12,2016,2,1,0,0,0,0,,0
1082,2016-12-18,7,50,4,12,2016,2,1,0,0,0,0,,0
1083,2016-12-19,1,51,4,12,2016,2,1,0,0,0,1,,0
1084,2016-12-20,2,51,4,12,2016,2,1,0,0,0,1,,0
1085,2016-12-21,3,51,4,12,2016,2,1,0,0,0,1,,0
1086,2016-12-22,4,51,4,12,2016,2,1,0,0,0,1,,0
1087,2016-12-23,5,51,4,12,2016,2,1,0,0,0,1,,0
1088,2016-12-24,6,51,4,12,2016,2,1,0,0,0,0,,0
1089,2016-12-25,7,51,4,12,2016,2,1,0,0,0,0,Christmas Day,1
1090,2016-12-26,1,52,4,12,2016,2,1,0,0,0,1,Boxing Day,1
1091,2016-12-27,2,52,4,12,2016,2,1,0,0,0,1,Christmas Day holiday,1
1092,2016-12-28,3,52,4,12,2016,2,1,0,0,0,1,,0
1093,2016-12-29,4,52,4,12,2016,2,1,0,0,0,1,,0
1094,2016-12-30,5,52,4,12,2016,2,1,0,0,0,1,,0
1095,2016-12-31,6,52,4,12,2016,2,1,0,0,0,0,,0
1096,2017-01-01,7,52,1,1,2017,1,1,0,0,0,0,New Year's Day,1
1097,2017-01-02,1,1,1,1,2017,1,1,0,0,0,1,New Year's Day Holiday,1
1098,2017-01-02,1,1,1,1,2017,1,1,0,0,0,1,Additional day,1
1099,2017-01-03,2,1,1,1,2017,1,1,0,0,0,1,,0
1100,2017-01-04,3,1,1,1,2017,1,1,0,0,0,1,,0
1101,2017-01-05,4,1,1,1,2017,1,1,0,0,0,1,,0
1102,2017-01-06,5,1,1,1,2017,1,1,0,0,0,1,,0
1103,2017-01-07,6,1,1,1,2017,1,1,0,0,0,0,,0
1104,2017-01-08,7,1,1,1,2017,1,1,0,0,0,0,,0
1105,2017-01-09,1,2,1,1,2017,1,1,0,0,0,1,,0
1106,2017-01-10,2,2,1,1,2017,1,1,0,0,0,1,,0
1107,2017-01-11,3,2,1,1,2017,1,1,0,0,0,1,,0
1108,2017-01-12,4,2,1,1,2017,1,1,0,0,0,1,,0
1109,2017-01-13,5,2,1,1,2017,1,1,0,0,0,1,,0
1110,2017-01-14,6,2,1,1,2017,1,1,0,0,0,0,,0
1111,2017-01-15,7,2,1,1,2017,1,1,0,0,0,0,,0
1112,2017-01-16,1,3,1,1,2017,1,1,0,0,0,1,,0
1113,2017-01-17,2,3,1,1,2017,1,1,0,0,0,1,,0
1114,2017-01-18,3,3,1,1,2017,1,1,0,0,0,1,,0
1115,2017-01-19,4,3,1,1,2017,1,1,0,0,0,1,,0
1116,2017-01-20,5,3,1,1,2017,1,1,0,0,0,1,,0
1117,2017-01-21,6,3,1,1,2017,1,1,0,0,0,0,,0
1118,2017-01-22,7,3,1,1,2017,1,1,0,0,0,0,,0
1119,2017-01-23,1,4,1,1,2017,1,1,0,0,0,1,,0
1120,2017-01-24,2,4,1,1,2017,1,1,0,0,0,1,,0
1121,2017-01-25,3,4,1,1,2017,1,1,0,0,0,1,,0
1122,2017-01-26,4,4,1,1,2017,1,1,0,0,0,1,Australia Day,1
1123,2017-01-27,5,4,1,1,2017,1,1,0,0,0,1,,0
1124,2017-01-28,6,4,1,1,2017,1,1,0,0,0,0,,0
1125,2017-01-29,7,4,1,1,2017,1,1,0,0,0,0,,0
1126,2017-01-30,1,5,1,1,2017,1,1,0,0,0,1,,0
1127,2017-01-31,2,5,1,1,2017,1,1,0,0,0,1,,0
1128,2017-02-01,3,5,1,2,2017,1,1,0,0,0,1,,0
1129,2017-02-02,4,5,1,2,2017,1,1,0,0,0,1,,0
1130,2017-02-03,5,5,1,2,2017,1,1,0,0,0,1,,0
1131,2017-02-04,6,5,1,2,2017,1,1,0,0,0,0,,0
1132,2017-02-05,7,5,1,2,2017,1,1,0,0,0,0,,0
1133,2017-02-06,1,6,1,2,2017,1,1,0,0,0,1,,0
1134,2017-02-07,2,6,1,2,2017,1,1,0,0,0,1,,0
1135,2017-02-08,3,6,1,2,2017,1,1,0,0,0,1,,0
1136,2017-02-09,4,6,1,2,2017,1,1,0,0,0,1,,0
1137,2017-02-10,5,6,1,2,2017,1,1,0,0,0,1,,0
1138,2017-02-11,6,6,1,2,2017,1,1,0,0,0,0,,0
1139,2017-02-12,7,6,1,2,2017,1,1,0,0,0,0,,0
1140,2017-02-13,1,7,1,2,2017,1,1,0,0,0,1,,0
1141,2017-02-14,2,7,1,2,2017,1,1,0,0,0,1,,0
1142,2017-02-15,3,7,1,2,2017,1,1,0,0,0,1,,0
1143,2017-02-16,4,7,1,2,2017,1,1,0,0,0,1,,0
1144,2017-02-17,5,7,1,2,2017,1,1,0,0,0,1,,0
1145,2017-02-18,6,7,1,2,2017,1,1,0,0,0,0,,0
1146,2017-02-19,7,7,1,2,2017,1,1,0,0,0,0,,0
1147,2017-02-20,1,8,1,2,2017,1,1,0,0,0,1,,0
1148,2017-02-21,2,8,1,2,2017,1,1,0,0,0,1,,0
1149,2017-02-22,3,8,1,2,2017,1,1,0,0,0,1,,0
1150,2017-02-23,4,8,1,2,2017,1,1,0,0,0,1,,0
1151,2017-02-24,5,8,1,2,2017,1,1,0,0,0,1,,0
1152,2017-02-25,6,8,1,2,2017,1,1,0,0,0,0,,0
1153,2017-02-26,7,8,1,2,2017,1,1,0,0,0,0,,0
1154,2017-02-27,1,9,1,2,2017,1,1,0,0,0,1,,0
1155,2017-02-28,2,9,1,2,2017,1,1,0,0,0,1,,0
1156,2017-03-01,3,9,1,3,2017,1,0,1,0,0,1,,0
1157,2017-03-02,4,9,1,3,2017,1,0,1,0,0,1,,0
1158,2017-03-03,5,9,1,3,2017,1,0,1,0,0,1,,0
1159,2017-03-04,6,9,1,3,2017,1,0,1,0,0,0,,0
1160,2017-03-05,7,9,1,3,2017,1,0,1,0,0,0,,0
1161,2017-03-06,1,10,1,3,2017,1,0,1,0,0,1,,0
1162,2017-03-07,2,10,1,3,2017,1,0,1,0,0,1,,0
1163,2017-03-08,3,10,1,3,2017,1,0,1,0,0,1,,0
1164,2017-03-09,4,10,1,3,2017,1,0,1,0,0,1,,0
1165,2017-03-10,5,10,1,3,2017,1,0,1,0,0,1,,0
1166,2017-03-11,6,10,1,3,2017,1,0,1,0,0,0,,0
1167,2017-03-12,7,10,1,3,2017,1,0,1,0,0,0,,0
1168,2017-03-13,1,11,1,3,2017,1,0,1,0,0,1,,0
1169,2017-03-14,2,11,1,3,2017,1,0,1,0,0,1,,0
1170,2017-03-15,3,11,1,3,2017,1,0,1,0,0,1,,0
1171,2017-03-16,4,11,1,3,2017,1,0,1,0,0,1,,0
1172,2017-03-17,5,11,1,3,2017,1,0,1,0,0,1,,0
1173,2017-03-18,6,11,1,3,2017,1,0,1,0,0,0,,0
